id,V-score,VL-score,db,name
phrog_2115,10.0,3.02325246,PHROG,tail protein
phrog_28748,10.0,3.022428371,PHROG,virion structural protein
phrog_20242,10.0,3.021189299,PHROG,tail fiber protein
phrog_384,10.0,3.018284308,PHROG,virion structural protein
phrog_8443,10.0,3.018284308,PHROG,tail fiber protein
phrog_25111,10.0,3.01745073,PHROG,tail protein
phrog_792,10.0,3.013258665,PHROG,major tail protein
phrog_735,10.0,3.010299957,PHROG,terminase small subunit
phrog_13286,10.0,3.009025742,PHROG,tail protein
phrog_10528,10.0,3.005180513,PHROG,major tail protein
phrog_3304,10.0,3.003891166,PHROG,L-shaped tail fiber protein assembly
phrog_4563,10.0,3.001733713,PHROG,tail fiber protein
phrog_75,10.0,3.0,PHROG,head-tail adaptor Ad1
phrog_476,9.95,2.997823081,PHROG,major tail protein
phrog_863,9.95,2.997823081,PHROG,tail fiber assembly
phrog_5454,9.92,2.996511672,PHROG,tail fiber protein
phrog_6049,9.92,2.996511672,PHROG,tail fiber protein
phrog_5838,9.88,2.994756945,PHROG,virion structural protein
phrog_21143,9.86,2.993876915,PHROG,lytic tail fiber protein
phrog_7049,9.83,2.992553518,PHROG,tail fiber protein
phrog_490,9.81,2.991669007,PHROG,portal protein
phrog_36707,9.81,2.991669007,PHROG,tail fiber protein
phrog_9648,9.8,2.991226076,PHROG,tail protein
phrog_38392,9.78,2.990338855,PHROG,tail sheath
phrog_2739,9.68,2.985875357,PHROG,portal protein
phrog_9851,9.67,2.985426474,PHROG,tail fiber protein
phrog_11571,9.57,2.980911938,PHROG,tail fiber protein
phrog_12321,9.53,2.979092901,PHROG,tail fiber protein
phrog_3095,9.43,2.974511693,PHROG,tail protein with endopeptidase activity
phrog_21157,9.3,2.968482949,PHROG,minor tail protein
phrog_28473,9.25,2.966141733,PHROG,tail fiber protein
phrog_38670,9.23,2.965201701,PHROG,tail fiber protein
phrog_8003,9.21,2.96425963,PHROG,virion structural protein
phrog_2491,9.19,2.963315511,PHROG,major tail protein
phrog_20660,9.17,2.962369336,PHROG,tail length tape measure protein
phrog_4044,9.11,2.959518377,PHROG,terminase small subunit
phrog_23960,9.1,2.959041392,PHROG,tail protein
phrog_6416,9.09,2.958563883,PHROG,tail protein
phrog_19961,9.07,2.957607287,PHROG,tail fiber protein
phrog_19855,9.06,2.957128198,PHROG,virion structural protein
phrog_5662,8.97,2.952792443,PHROG,tail fiber protein
phrog_27277,8.93,2.950851459,PHROG,tail spike protein
phrog_24369,8.91,2.949877704,PHROG,tail fiber protein
phrog_25241,8.86,2.947433722,PHROG,tail length tape measure protein
phrog_23005,8.84,2.946452265,PHROG,virion structural protein
phrog_10963,8.82,2.945468585,PHROG,portal protein
phrog_110,8.81,2.944975908,PHROG,minor tail protein
phrog_8094,8.81,2.944975908,PHROG,tail appendage
phrog_26084,8.8,2.944482672,PHROG,tail length tape measure protein
phrog_14895,8.78,2.943494516,PHROG,tail spike protein
phrog_35707,8.75,2.942008053,PHROG,tail length tape measure protein
phrog_891,8.71,2.940018155,PHROG,terminase small subunit
phrog_9600,8.69,2.939019776,PHROG,tail assembly protein
phrog_23574,8.67,2.938019097,PHROG,tail length tape measure protein
phrog_641,8.62,2.935507266,PHROG,terminase small subunit
phrog_14879,8.6,2.934498451,PHROG,tail fiber protein
phrog_21537,8.58,2.933487288,PHROG,virion structural protein
phrog_18484,8.49,2.92890769,PHROG,tail protein
phrog_361,8.48,2.928395852,PHROG,terminase small subunit
phrog_4818,8.47,2.92788341,PHROG,tail fiber protein
phrog_38396,8.42,2.925312091,PHROG,tail protein
phrog_5255,8.35,2.921686475,PHROG,tail length tape measure protein
phrog_1196,8.33,2.920645001,PHROG,tail assembly chaperone
phrog_17885,8.3,2.919078092,PHROG,tail fiber protein
phrog_9502,8.29,2.918554531,PHROG,tail fiber protein
phrog_9522,8.26,2.916980047,PHROG,major tail protein
phrog_238,8.25,2.916453949,PHROG,major tail protein
phrog_1964,8.22,2.914871818,PHROG,virion structural protein
phrog_8510,8.2,2.913813852,PHROG,virion structural protein
phrog_6435,8.18,2.912753304,PHROG,tail length tape measure protein
phrog_10972,8.16,2.911690159,PHROG,tail fiber protein
phrog_1932,8.16,2.911690159,PHROG,tail assembly chaperone
phrog_9574,8.15,2.911157609,PHROG,tail protein
phrog_16586,8.14,2.910624405,PHROG,tail fiber protein
phrog_24676,8.12,2.909556029,PHROG,tail length tape measure protein
phrog_32072,8.12,2.909556029,PHROG,tail protein
phrog_22033,8.09,2.907948522,PHROG,virion structural protein
phrog_4217,8.07,2.906873535,PHROG,tail protein
phrog_16823,8.06,2.906335042,PHROG,tail length tape measure protein
phrog_19394,8.06,2.906335042,PHROG,tail fiber protein
phrog_370,8.06,2.906335042,PHROG,terminase small subunit
phrog_26941,8.05,2.90579588,PHROG,tail protein
phrog_7579,8.03,2.904715545,PHROG,terminase large subunit
phrog_3267,8.01,2.903632516,PHROG,tail protein
phrog_23188,8.0,2.903089987,PHROG,tail length tape measure protein
phrog_967,7.99,2.902546779,PHROG,baseplate wedge tail fiber protein connector
phrog_4527,7.98,2.902002891,PHROG,short tail fiber protein
phrog_2595,7.94,2.899820502,PHROG,head-tail connector protein
phrog_33134,7.9,2.897627091,PHROG,terminase large subunit
phrog_1442,7.86,2.895422546,PHROG,tail assembly chaperone
phrog_15433,7.86,2.895422546,PHROG,tail sheath
phrog_6465,7.83,2.893761762,PHROG,tail protein
phrog_1396,7.79,2.891537458,PHROG,tail fiber protein
phrog_28781,7.78,2.890979597,PHROG,tail spike protein
phrog_28246,7.76,2.889861721,PHROG,tail assembly protein
phrog_2163,7.74,2.888740961,PHROG,virion structural protein
phrog_19914,7.74,2.888740961,PHROG,tail length tape measure protein
phrog_38183,7.69,2.88592634,PHROG,tail protein
phrog_910,7.69,2.88592634,PHROG,tail collar fiber protein
phrog_27932,7.68,2.88536122,PHROG,baseplate hub subunit and tail lysozyme
phrog_6921,7.68,2.88536122,PHROG,tail fiber protein
phrog_8985,7.67,2.884795364,PHROG,tail tube protein
phrog_2837,7.66,2.88422877,PHROG,tail protein
phrog_7592,7.65,2.883661435,PHROG,tail protein
phrog_8378,7.59,2.880241776,PHROG,tail fiber protein
phrog_10508,7.48,2.873901598,PHROG,tail fiber protein
phrog_9239,7.46,2.872738827,PHROG,tail tubular protein
phrog_36688,7.39,2.868644438,PHROG,tail length tape measure protein
phrog_141,7.38,2.868056362,PHROG,terminase small subunit
phrog_14417,7.36,2.866877814,PHROG,tail fiber protein; host specificity
phrog_11439,7.34,2.86569606,PHROG,tail fiber protein
phrog_8875,7.32,2.864511081,PHROG,tail fiber protein
phrog_26292,7.29,2.862727528,PHROG,tail fiber protein
phrog_36390,7.28,2.862131379,PHROG,tail spike protein
phrog_8704,7.25,2.860338007,PHROG,tail protein
phrog_454,7.24,2.859738566,PHROG,tail fiber protein
phrog_21546,7.24,2.859738566,PHROG,tail fiber protein
phrog_37948,7.24,2.859738566,PHROG,virion structural protein
phrog_2729,7.22,2.858537198,PHROG,virion structural protein
phrog_788,7.22,2.858537198,PHROG,tail protein
phrog_2581,7.21,2.857935265,PHROG,virion structural protein
phrog_18470,7.18,2.856124444,PHROG,portal protein
phrog_569,7.1,2.851258349,PHROG,tail length tape measure protein
phrog_3140,7.03,2.846955325,PHROG,tail assembly chaperone
phrog_24092,7.03,2.846955325,PHROG,tail fiber protein
phrog_1688,7.03,2.846955325,PHROG,tail assembly chaperone
phrog_23837,6.97,2.843232778,PHROG,virion structural protein
phrog_24320,6.89,2.838219222,PHROG,tail length tape measure protein
phrog_14442,6.88,2.837588438,PHROG,tail protein
phrog_132,6.86,2.836324116,PHROG,head-tail adaptor
phrog_12876,6.86,2.836324116,PHROG,terminase large subunit
phrog_29386,6.86,2.836324116,PHROG,virion structural protein
phrog_13173,6.85,2.835690571,PHROG,tail fiber protein
phrog_20620,6.84,2.835056102,PHROG,terminase small subunit
phrog_1228,6.82,2.833784375,PHROG,tail protein
phrog_27156,6.76,2.829946696,PHROG,tail spike protein
phrog_15525,6.75,2.829303773,PHROG,minor tail protein
phrog_2126,6.72,2.827369273,PHROG,tail fiber protein
phrog_34575,6.69,2.825426118,PHROG,tail spike protein
phrog_23412,6.68,2.824776462,PHROG,tail protein
phrog_853,6.67,2.824125834,PHROG,major tail protein
phrog_473,6.65,2.822821645,PHROG,virion structural protein
phrog_37064,6.65,2.822821645,PHROG,tail fiber protein
phrog_14717,6.54,2.815577748,PHROG,tail protein
phrog_33098,6.54,2.815577748,PHROG,baseplate hub and tail lysozyme
phrog_3884,6.53,2.814913181,PHROG,major tail protein
phrog_4912,6.49,2.812244697,PHROG,tail fiber assembly
phrog_20787,6.48,2.811575006,PHROG,virion structural protein
phrog_3753,6.48,2.811575006,PHROG,portal protein
phrog_10359,6.45,2.809559715,PHROG,minor tail protein
phrog_10316,6.44,2.808885867,PHROG,tail fiber protein
phrog_17420,6.42,2.807535028,PHROG,tail protein
phrog_771,6.4,2.806179974,PHROG,virion structural protein
phrog_31166,6.4,2.806179974,PHROG,tail fiber protein
phrog_27845,6.4,2.806179974,PHROG,tail protein
phrog_23444,6.4,2.806179974,PHROG,terminase small subunit
phrog_8148,6.39,2.805500858,PHROG,terminase small subunit
phrog_1819,6.36,2.803457116,PHROG,tail spike protein
phrog_34405,6.32,2.800717078,PHROG,tail length tape measure protein
phrog_5577,6.31,2.800029359,PHROG,minor tail protein
phrog_3817,6.3,2.799340549,PHROG,tail chaperonin
phrog_25852,6.25,2.795880017,PHROG,virion structural protein
phrog_3881,6.25,2.795880017,PHROG,head-tail connector protein
phrog_20900,6.24,2.79518459,PHROG,tail spike protein
phrog_14766,6.22,2.793790385,PHROG,tail protein
phrog_5938,6.18,2.790988475,PHROG,head-tail connector protein
phrog_6211,6.17,2.790285164,PHROG,minor tail protein
phrog_1806,6.17,2.790285164,PHROG,collagen like minor tail
phrog_6195,6.15,2.788875116,PHROG,tail protein
phrog_1141,6.14,2.788168371,PHROG,tail fiber protein
phrog_14458,6.1,2.785329835,PHROG,tail fiber protein
phrog_2723,6.03,2.780317312,PHROG,tail length tape measure protein
phrog_5110,5.96,2.77524626,PHROG,terminase small subunit
phrog_26143,5.91,2.771587481,PHROG,virion structural protein
phrog_35830,5.89,2.770115295,PHROG,long tail fiber protein distal subunit
phrog_8280,5.86,2.767897616,PHROG,tail spike protein with colonic acid degradation activity
phrog_3791,5.84,2.766412847,PHROG,major tail protein
phrog_183,5.83,2.765668555,PHROG,tail chaperone protein
phrog_25325,5.83,2.765668555,PHROG,tail spike protein
phrog_1037,5.82,2.764922985,PHROG,virion structural protein
phrog_167,5.81,2.764176132,PHROG,tail length tape measure protein
phrog_6683,5.79,2.762678564,PHROG,tail fiber protein
phrog_30994,5.77,2.761175813,PHROG,minor tail protein
phrog_14572,5.76,2.760422483,PHROG,tail fiber protein
phrog_1383,5.76,2.760422483,PHROG,virion structural protein
phrog_15220,5.75,2.759667845,PHROG,virion structural protein
phrog_16122,5.75,2.759667845,PHROG,virion structural protein
phrog_7173,5.74,2.758911892,PHROG,tail spike protein
phrog_746,5.73,2.758154622,PHROG,minor tail protein
phrog_17312,5.73,2.758154622,PHROG,tail protein
phrog_508,5.73,2.758154622,PHROG,tail assembly chaperone
phrog_26467,5.72,2.757396029,PHROG,tail spike protein
phrog_10909,5.7,2.755874856,PHROG,major tail protein
phrog_2120,5.67,2.753583059,PHROG,tail length tape measure protein
phrog_17368,5.67,2.753583059,PHROG,tail length tape measure protein
phrog_346,5.67,2.753583059,PHROG,minor tail protein
phrog_793,5.66,2.752816431,PHROG,head-tail adaptor
phrog_16740,5.66,2.752816431,PHROG,tail protein
phrog_19528,5.66,2.752816431,PHROG,tail spike protein
phrog_12329,5.6,2.748188027,PHROG,virion structural protein
phrog_349,5.58,2.746634199,PHROG,virion structural protein
phrog_3995,5.58,2.746634199,PHROG,tail protein
phrog_1795,5.57,2.745855195,PHROG,tail fiber protein
phrog_19784,5.55,2.744292983,PHROG,tail spike protein
phrog_416,5.53,2.742725131,PHROG,minor tail protein
phrog_1756,5.51,2.741151599,PHROG,tail protein
phrog_6613,5.5,2.740362689,PHROG,tail protein
phrog_1407,5.45,2.736396502,PHROG,major tail protein
phrog_441,5.37,2.729974286,PHROG,tail assembly chaperone
phrog_1182,5.36,2.72916479,PHROG,tail protein
phrog_18162,5.35,2.728353782,PHROG,tail fiber protein
phrog_356,5.33,2.726727209,PHROG,minor tail protein
phrog_19928,5.3,2.72427587,PHROG,virion structural protein
phrog_32359,5.3,2.72427587,PHROG,terminase large subunit
phrog_22602,5.28,2.722633923,PHROG,virion structural protein
phrog_5983,5.25,2.720159303,PHROG,tail protein
phrog_15100,5.25,2.720159303,PHROG,virion structural protein
phrog_14558,5.22,2.717670503,PHROG,tail spike protein
phrog_20878,5.2,2.716003344,PHROG,tail fiber protein
phrog_15361,5.2,2.716003344,PHROG,portal protein
phrog_4628,5.18,2.71432976,PHROG,tail fiber assembly
phrog_7043,5.15,2.711807229,PHROG,tail protein
phrog_3656,5.14,2.710963119,PHROG,tail assembly chaperone
phrog_19567,5.08,2.705863712,PHROG,tail fiber protein
phrog_15455,5.03,2.701567985,PHROG,tail fiber protein
phrog_4242,5.02,2.700703717,PHROG,tail fiber protein
phrog_25620,5.0,2.698970004,PHROG,tail collar fiber protein
phrog_21249,4.99,2.698100546,PHROG,tail protein
phrog_9784,4.99,2.698100546,PHROG,minor tail protein
phrog_529,4.95,2.694605199,PHROG,tail fiber protein
phrog_6942,4.93,2.692846919,PHROG,tail fiber protein
phrog_34923,4.92,2.691965103,PHROG,tail length tape measure protein
phrog_2050,4.91,2.691081492,PHROG,virion structural protein
phrog_1595,4.89,2.689308859,PHROG,terminase small subunit
phrog_1749,4.88,2.688419822,PHROG,tail assembly chaperone
phrog_257,4.87,2.687528961,PHROG,minor tail protein
phrog_9942,4.87,2.687528961,PHROG,tail fiber protein
phrog_11182,4.86,2.686636269,PHROG,tail spike protein
phrog_23437,4.86,2.686636269,PHROG,tail protein
phrog_493,4.85,2.685741739,PHROG,head-tail adaptor Ad1
phrog_2282,4.85,2.685741739,PHROG,tail fiber protein
phrog_393,4.8,2.681241237,PHROG,tail assembly chaperone
phrog_4579,4.79,2.680335513,PHROG,tail protein
phrog_2666,4.79,2.680335513,PHROG,terminase large subunit
phrog_38009,4.77,2.678518379,PHROG,tail protein
phrog_2929,4.72,2.673941999,PHROG,tail fiber protein
phrog_344,4.71,2.673020907,PHROG,tail assembly chaperone
phrog_32540,4.7,2.672097858,PHROG,tail fiber protein
phrog_6126,4.7,2.672097858,PHROG,virion structural protein
phrog_17640,4.69,2.671172843,PHROG,tail fiber protein
phrog_5163,4.61,2.663700925,PHROG,minor tail protein
phrog_6299,4.59,2.661812686,PHROG,terminase small subunit
phrog_2234,4.59,2.661812686,PHROG,tail spike protein
phrog_1790,4.58,2.660865478,PHROG,terminase small subunit
phrog_3493,4.55,2.658011397,PHROG,minor tail protein
phrog_29731,4.55,2.658011397,PHROG,tail spike protein
phrog_4798,4.51,2.654176542,PHROG,tail protein
phrog_1496,4.5,2.653212514,PHROG,terminase small subunit
phrog_35360,4.5,2.653212514,PHROG,tail fiber protein
phrog_24494,4.5,2.653212514,PHROG,tail fiber chaperone
phrog_2538,4.47,2.650307523,PHROG,terminase small subunit
phrog_18178,4.47,2.650307523,PHROG,portal protein
phrog_16194,4.46,2.649334859,PHROG,tail protein
phrog_3779,4.41,2.644438589,PHROG,tail length tape measure protein
phrog_11445,4.39,2.64246452,PHROG,minor tail protein
phrog_3589,4.35,2.638489257,PHROG,virion structural protein
phrog_800,4.33,2.636487896,PHROG,terminase small subunit
phrog_6977,4.33,2.636487896,PHROG,minor tail protein
phrog_1326,4.33,2.636487896,PHROG,tail assembly chaperone
phrog_12050,4.32,2.635483747,PHROG,virion structural protein
phrog_7376,4.24,2.627365857,PHROG,portal protein
phrog_31409,4.23,2.626340367,PHROG,tail length tape measure protein
phrog_12948,4.22,2.625312451,PHROG,tail protein
phrog_38839,4.22,2.625312451,PHROG,tail fiber protein
phrog_24786,4.22,2.625312451,PHROG,tail fiber protein
phrog_23008,4.2,2.62324929,PHROG,tail fiber protein
phrog_6005,4.19,2.622214023,PHROG,virion structural protein
phrog_41,4.18,2.621176282,PHROG,major tail protein
phrog_4971,4.12,2.614897216,PHROG,major tail protein
phrog_32165,4.11,2.613841822,PHROG,minor tail protein
phrog_7231,4.11,2.613841822,PHROG,virion structural protein
phrog_36695,4.11,2.613841822,PHROG,virion structural protein
phrog_290,4.1,2.612783857,PHROG,minor tail protein
phrog_10330,4.09,2.611723308,PHROG,virion structural protein
phrog_13196,4.09,2.611723308,PHROG,major tail protein
phrog_4900,4.04,2.606381365,PHROG,tail protein
phrog_17517,4.02,2.604226053,PHROG,tail protein
phrog_34100,3.99,2.600972896,PHROG,tail protein
phrog_3645,3.98,2.599883072,PHROG,virion structural protein
phrog_11196,3.97,2.598790507,PHROG,tail sheath
phrog_27367,3.93,2.59439255,PHROG,tail fiber protein
phrog_1289,3.91,2.592176757,PHROG,portal protein
phrog_4120,3.9,2.591064607,PHROG,minor tail protein
phrog_1491,3.9,2.591064607,PHROG,tail fiber protein
phrog_9823,3.9,2.591064607,PHROG,tail fiber protein
phrog_10938,3.89,2.589949601,PHROG,virion structural protein
phrog_27199,3.89,2.589949601,PHROG,tail protein
phrog_4244,3.85,2.58546073,PHROG,tail protein
phrog_2839,3.83,2.583198774,PHROG,tail sheath
phrog_7992,3.83,2.583198774,PHROG,tail spike protein
phrog_7458,3.83,2.583198774,PHROG,tail spike protein
phrog_1232,3.82,2.582063363,PHROG,tail terminator
phrog_9863,3.8,2.579783597,PHROG,virion structural protein
phrog_2012,3.8,2.579783597,PHROG,minor tail protein
phrog_26502,3.78,2.5774918,PHROG,virion structural protein
phrog_5667,3.77,2.57634135,PHROG,long tail fiber protein distal subunit
phrog_8914,3.74,2.572871602,PHROG,virion structural protein
phrog_1059,3.74,2.572871602,PHROG,head-tail adaptor
phrog_2125,3.72,2.57054294,PHROG,virion structural protein
phrog_20905,3.72,2.57054294,PHROG,tail length tape measure protein
phrog_13768,3.72,2.57054294,PHROG,tail protein
phrog_28902,3.7,2.568201724,PHROG,major tail protein
phrog_187,3.69,2.567026366,PHROG,head-tail adaptor
phrog_5481,3.67,2.564666064,PHROG,tail fiber protein
phrog_33244,3.64,2.561101384,PHROG,tail fiber protein
phrog_3432,3.63,2.559906625,PHROG,minor tail protein
phrog_11591,3.59,2.555094449,PHROG,virion structural protein
phrog_3860,3.59,2.555094449,PHROG,tail assembly chaperone
phrog_2915,3.59,2.555094449,PHROG,tail fiber protein
phrog_2420,3.58,2.553883027,PHROG,tail fiber protein
phrog_1217,3.57,2.552668216,PHROG,tail protein
phrog_1004,3.55,2.550228353,PHROG,virion structural protein
phrog_17612,3.53,2.547774705,PHROG,tail protein
phrog_3201,3.51,2.545307116,PHROG,tail fiber protein
phrog_21322,3.51,2.545307116,PHROG,virion structural protein
phrog_11660,3.5,2.544068044,PHROG,tail protein
phrog_9370,3.49,2.542825427,PHROG,tail fiber protein
phrog_42,3.48,2.541579244,PHROG,minor tail protein
phrog_4976,3.48,2.541579244,PHROG,tail assembly chaperone
phrog_5297,3.47,2.540329475,PHROG,tail protein
phrog_3064,3.47,2.540329475,PHROG,terminase
phrog_1766,3.45,2.537819095,PHROG,tail fiber protein
phrog_819,3.45,2.537819095,PHROG,tail protein
phrog_3907,3.45,2.537819095,PHROG,tail terminator
phrog_37013,3.42,2.534026106,PHROG,tail fiber protein
phrog_26878,3.4,2.531478917,PHROG,virion structural protein
phrog_4699,3.39,2.530199698,PHROG,tail tube protein
phrog_2926,3.38,2.5289167,PHROG,virion structural protein
phrog_5813,3.34,2.523746467,PHROG,tail assembly chaperone
phrog_3004,3.34,2.523746467,PHROG,virion structural protein
phrog_330,3.33,2.522444234,PHROG,tail assembly chaperone
phrog_24249,3.32,2.521138084,PHROG,tail protein
phrog_3629,3.32,2.521138084,PHROG,tail tube protein
phrog_18350,3.31,2.519827994,PHROG,tail fiber protein
phrog_19966,3.29,2.517195898,PHROG,long tail fiber protein distal subunit
phrog_879,3.29,2.517195898,PHROG,tail completion or Neck1 protein
phrog_4176,3.27,2.514547753,PHROG,tail fiber protein
phrog_7565,3.23,2.509202522,PHROG,minor tail protein
phrog_22849,3.23,2.509202522,PHROG,tail fiber protein
phrog_25121,3.21,2.506505032,PHROG,virion structural protein
phrog_1394,3.19,2.503790683,PHROG,virion structural protein
phrog_12928,3.18,2.50242712,PHROG,virion structural protein
phrog_25379,3.18,2.50242712,PHROG,tail protein
phrog_27381,3.15,2.498310554,PHROG,tail fiber protein
phrog_837,3.14,2.496929648,PHROG,minor tail protein
phrog_5078,3.09,2.489958479,PHROG,tail terminator
phrog_38537,3.06,2.485721426,PHROG,tail fiber protein
phrog_29076,3.06,2.485721426,PHROG,tail protein
phrog_16240,3.05,2.484299839,PHROG,portal protein
phrog_37549,3.03,2.481442629,PHROG,virion structural protein
phrog_3013,3.03,2.481442629,PHROG,virion structural protein
phrog_6686,3.03,2.481442629,PHROG,tail tube protein
phrog_21674,3.02,2.480006943,PHROG,tail protein
phrog_30152,3.01,2.478566496,PHROG,virion structural protein
phrog_11703,3.0,2.477121255,PHROG,tail length tape measure protein
phrog_33406,2.94,2.46834733,PHROG,tail fiber protein
phrog_2712,2.93,2.46686762,PHROG,tail fiber protein
phrog_8233,2.93,2.46686762,PHROG,tail assembly chaperone
phrog_2935,2.93,2.46686762,PHROG,virion structural protein
phrog_7970,2.92,2.465382851,PHROG,virion structural protein
phrog_17472,2.92,2.465382851,PHROG,tail protein
phrog_8258,2.91,2.463892989,PHROG,tail fiber assembly protein
phrog_15554,2.9,2.462397998,PHROG,portal protein
phrog_16877,2.88,2.459392488,PHROG,minor tail protein
phrog_25212,2.88,2.459392488,PHROG,minor tail protein
phrog_15175,2.88,2.459392488,PHROG,virion structural protein
phrog_16227,2.86,2.456366033,PHROG,virion structural protein
phrog_26246,2.86,2.456366033,PHROG,tail protein
phrog_3242,2.86,2.456366033,PHROG,tail sheath
phrog_19113,2.85,2.45484486,PHROG,major tail protein
phrog_972,2.85,2.45484486,PHROG,tail fiber protein proximal subunit
phrog_1219,2.84,2.45331834,PHROG,tail needle protein
phrog_22829,2.83,2.451786436,PHROG,tail length tape measure protein
phrog_6779,2.79,2.445604203,PHROG,tail protein
phrog_37,2.79,2.445604203,PHROG,tail terminator
phrog_23676,2.79,2.445604203,PHROG,tail fiber protein
phrog_34916,2.77,2.442479769,PHROG,tail fiber protein
phrog_4950,2.76,2.440909082,PHROG,tail fiber protein
phrog_352,2.76,2.440909082,PHROG,minor tail protein
phrog_1459,2.75,2.439332694,PHROG,terminase small subunit
phrog_20475,2.73,2.436162647,PHROG,virion structural protein
phrog_20001,2.72,2.434568904,PHROG,tail fiber protein
phrog_4924,2.71,2.432969291,PHROG,short tail fiber protein
phrog_3639,2.69,2.42975228,PHROG,minor tail protein
phrog_20401,2.69,2.42975228,PHROG,virion structural protein
phrog_123,2.67,2.426511261,PHROG,tail terminator
phrog_978,2.67,2.426511261,PHROG,tail assembly chaperone
phrog_7121,2.67,2.426511261,PHROG,tail fiber protein
phrog_8940,2.66,2.424881637,PHROG,capsid assembly protein
phrog_2248,2.64,2.421603927,PHROG,tail protein
phrog_4688,2.64,2.421603927,PHROG,minor tail protein
phrog_12559,2.63,2.419955748,PHROG,terminase small subunit
phrog_1565,2.61,2.416640507,PHROG,minor tail protein
phrog_14394,2.6,2.414973348,PHROG,virion structural protein
phrog_32933,2.6,2.414973348,PHROG,tail spike protein
phrog_13352,2.59,2.413299764,PHROG,minor tail protein
phrog_31307,2.58,2.411619706,PHROG,tail protein
phrog_1348,2.57,2.409933123,PHROG,tail fiber protein
phrog_763,2.56,2.408239965,PHROG,head-tail adaptor
phrog_10574,2.56,2.408239965,PHROG,tail length tape measure protein
phrog_78,2.51,2.399673721,PHROG,tail terminator
phrog_3430,2.5,2.397940009,PHROG,virion structural protein
phrog_772,2.49,2.396199347,PHROG,tail fiber protein
phrog_35923,2.49,2.396199347,PHROG,tail length tape measure protein
phrog_3185,2.48,2.394451681,PHROG,virion structural protein
phrog_9983,2.47,2.392696953,PHROG,tail protein
phrog_23940,2.47,2.392696953,PHROG,tail length tape measure protein
phrog_3293,2.46,2.390935107,PHROG,virion structural protein
phrog_5260,2.45,2.389166084,PHROG,tail protein
phrog_16313,2.45,2.389166084,PHROG,virion structural protein
phrog_5601,2.45,2.389166084,PHROG,terminase small subunit
phrog_17797,2.45,2.389166084,PHROG,tail protein
phrog_754,2.44,2.387389826,PHROG,minor tail protein
phrog_15460,2.44,2.387389826,PHROG,terminase
phrog_321,2.43,2.385606274,PHROG,tail completion or Neck1 protein
phrog_22201,2.42,2.383815366,PHROG,tail fiber protein
phrog_10067,2.38,2.376576957,PHROG,virion structural protein
phrog_39,2.38,2.376576957,PHROG,tail assembly protein
phrog_2343,2.36,2.372912003,PHROG,terminase small subunit
phrog_1497,2.35,2.371067862,PHROG,portal protein
phrog_16120,2.33,2.367355921,PHROG,virion structural protein
phrog_1801,2.3,2.361727836,PHROG,tail fiber protein
phrog_27497,2.29,2.359835482,PHROG,virion structural protein
phrog_8272,2.27,2.356025857,PHROG,tail protein
phrog_12278,2.26,2.354108439,PHROG,tail fiber protein/ lysozyme
phrog_9232,2.26,2.354108439,PHROG,portal protein
phrog_1722,2.24,2.350248018,PHROG,tail protein
phrog_21845,2.24,2.350248018,PHROG,tail length tape measure protein
phrog_1161,2.23,2.348304863,PHROG,head-tail adaptor
phrog_16472,2.23,2.348304863,PHROG,tail fiber protein
phrog_24309,2.22,2.346352974,PHROG,virion structural protein
phrog_12552,2.2,2.342422681,PHROG,tail protein
phrog_6183,2.19,2.340444115,PHROG,minor tail protein
phrog_737,2.19,2.340444115,PHROG,minor tail protein
phrog_4931,2.19,2.340444115,PHROG,head-tail adaptor
phrog_6485,2.18,2.338456494,PHROG,tail terminator
phrog_23968,2.18,2.338456494,PHROG,minor tail protein
phrog_35518,2.16,2.334453751,PHROG,tail fiber assembly
phrog_8122,2.14,2.330413773,PHROG,minor tail protein
phrog_3802,2.12,2.326335861,PHROG,terminase small subunit
phrog_1036,2.12,2.326335861,PHROG,tail sheath
phrog_26525,2.11,2.324282455,PHROG,tail fiber protein
phrog_4697,2.1,2.322219295,PHROG,tail assembly chaperone
phrog_34521,2.08,2.318063335,PHROG,tail sheath
phrog_1346,2.08,2.318063335,PHROG,tail protein
phrog_35697,2.08,2.318063335,PHROG,tail fiber protein
phrog_1120,2.07,2.315970345,PHROG,tail tube protein
phrog_1425,2.07,2.315970345,PHROG,hinge connector of long tail fiber protein distal connector
phrog_287,2.04,2.309630167,PHROG,minor tail protein
phrog_20633,2.04,2.309630167,PHROG,tail protein
phrog_1011,2.04,2.309630167,PHROG,virion structural protein
phrog_7344,2.03,2.307496038,PHROG,terminase small subunit
phrog_12827,1.99,2.298853076,PHROG,tail protein
phrog_10512,1.99,2.298853076,PHROG,virion structural protein
phrog_32822,1.98,2.29666519,PHROG,virion structural protein
phrog_1696,1.98,2.29666519,PHROG,major tail protein
phrog_17524,1.96,2.292256071,PHROG,tail protein
phrog_24361,1.96,2.292256071,PHROG,terminase
phrog_7975,1.96,2.292256071,PHROG,tail terminator
phrog_1613,1.96,2.292256071,PHROG,tail assembly chaperone
phrog_36260,1.95,2.290034611,PHROG,tail fiber protein
phrog_1390,1.94,2.28780173,PHROG,tail protein
phrog_25516,1.92,2.283301229,PHROG,virion structural protein
phrog_15956,1.92,2.283301229,PHROG,tail assembly protein
phrog_38065,1.92,2.283301229,PHROG,portal protein
phrog_3354,1.91,2.281033367,PHROG,major capsid protein
